l0|l1|m0|m1|q01|q10|tree|ntips|tipstates
1.11170039327561|1.20780003527832|1.2221663931526|1.08285701396188|1.08589010673426|1.17743906747592|(((((sp73:0.406076803,sp65:0.406076803)nd63:2.033279454,((sp72:0.1521125156,(sp81:0.07910030847,sp82:0.07910030847)nd81:0.07301220711)nd71:1.172070416,(sp51:1.292995279,sp58:1.292995279)nd59:0.03118765338)nd53:1.115173325)nd38:0.1689692451,(((sp77:0.1016087592,sp78:0.1016087592)nd72:0.9085204403,(((sp70:0.2311095906,sp71:0.2311095906)nd75:0.179637449,sp64:0.4107470396)nd73:0.1291166163,(sp66:0.3830030681,sp67:0.3830030681)nd74:0.1568605878)nd68:0.4702655436)nd66:0.2522826157,sp52:1.262411815)nd57:1.345913687)nd28:0.8473785135,sp43:3.455704016)nd27:1.296941926,((sp75:0.1214876728,sp76:0.1214876728)nd79:0.1043891657,sp80:0.2258768385)nd78:4.526769103)nd18;|19|sp43=2,sp51=2,sp52=2,sp58=1,sp64=1,sp65=2,sp66=1,sp67=2,sp70=1,sp71=1,sp72=2,sp73=1,sp75=1,sp76=1,sp77=2,sp78=2,sp80=1,sp81=2,sp82=2
1.26779856761061|1.22731674598538|1.17936882931631|1.28579910261888|1.19862442856582|1.0904677770441|((((sp136:0.213588614,sp137:0.213588614)nd139:2.065677805,sp96:2.279266419)nd86:2.765021206,((sp141:0.07212257349,sp142:0.07212257349)nd141:0.5084777794,sp133:0.5806003529)nd90:4.463687273)nd26:0.6460765094,((sp131:0.5984641182,sp132:0.5984641182)nd135:0.7326267161,(sp134:0.7849402424,(sp138:0.2094498092,sp139:0.2094498092)nd138:0.5754904332)nd134:0.5461505919)nd120:4.359273301)nd25;|11|sp96=2,sp131=1,sp132=2,sp133=2,sp134=2,sp136=2,sp137=2,sp138=2,sp139=2,sp141=1,sp142=1
1.16374873540611|1.22548013768341|1.17613252260713|1.2039713961387|1.1733036203026|1.10684358764421|((sp152:3.770556205,((sp131:1.239211135,((sp165:0.08066156628,sp166:0.08066156628)nd165:0.5858608774,sp146:0.6665224437)nd148:0.5726886918)nd144:0.169608744,sp162:1.408819879)nd123:2.361736325)nd81:3.871859198,(((sp151:0.5703133387,(sp168:0.3856031995,sp156:0.3856031995)nd164:0.1847101392)nd156:4.171951888,((sp157:0.3627377925,sp158:0.3627377925)nd159:0.337237058,sp144:0.6999748505)nd155:4.042290376)nd55:1.226090745,((sp154:0.3875460257,sp155:0.3875460257)nd158:0.6868277202,sp134:1.074373746)nd146:4.893982225)nd47:1.674059432)nd33;|15|sp131=2,sp134=1,sp144=2,sp146=2,sp151=1,sp152=1,sp154=2,sp155=2,sp156=1,sp157=2,sp158=1,sp162=1,sp165=2,sp166=2,sp168=1
1.12264481833863|1.26758701659094|1.17043881543057|1.15475584829002|1.0808022464552|1.04960133303713|(((((sp363:0.07234939633,sp364:0.07234939633)nd350:0.8853093924,sp344:0.9576587887)nd322:1.10044258,(((sp376:0.03639491426,sp377:0.03639491426)nd353:0.8536812848,sp350:0.8900761991)nd342:0.602975505,sp375:1.493051704)nd296:0.5650496644)nd172:5.560795844,((sp260:1.646007949,(sp332:0.4652057529,sp339:0.4652057529)nd326:1.180802196)nd222:5.365003774,((sp322:0.5858713768,sp323:0.5858713768)nd331:1.686643002,(sp368:1.063733113,((sp327:0.4165277504,(sp338:0.2758021752,sp341:0.2758021752)nd370:0.1407255752)nd345:0.6042256215,(sp360:0.07947092843,sp361:0.07947092843)nd336:0.9412824435)nd333:0.04297974127)nd259:1.208781265)nd183:4.738497344)nd21:0.6078854893)nd13:0.4791997126,(((sp309:2.785961366,(((sp379:0.03032645159,sp380:0.03032645159)nd374:0.5043674349,(sp366:0.06411436681,sp367:0.06411436681)nd366:0.4705795197)nd360:0.1698067694,sp324:0.7045006559)nd293:2.08146071)nd192:1.111396083,(sp284:1.015129075,(sp334:0.3215875053,sp335:0.3215875053)nd358:0.6935415693)nd275:2.882228375)nd100:3.014075883,((((sp294:0.8972010292,sp311:0.8972010292)nd349:1.060675703,sp259:1.957876733)nd246:2.346397767,(((((sp370:0.06088368391,sp371:0.06088368391)nd378:0.636664726,(sp328:0.3965775889,(sp346:0.2155562877,sp347:0.2155562877)nd371:0.1810213012)nd363:0.3009708211)nd328:0.9682131363,(sp318:0.6279997708,sp319:0.6279997708)nd298:1.037761775)nd294:0.03131097611,(((sp381:0.01375181136,sp382:0.01375181136)nd381:0.01659180159,sp378:0.03034361295)nd357:0.7765080525,sp304:0.8068516655)nd299:0.8902208569)nd244:2.095519041,sp337:3.792591563)nd133:0.5116829359)nd107:0.3487689529,(((sp239:2.669658205,((sp349:0.9989530316,(sp352:0.1426013292,sp353:0.1426013292)nd339:0.8563517024)nd324:0.1517858076,(sp354:0.1244845261,sp355:0.1244845261)nd369:1.026254313)nd260:1.518919365)nd223:0.453834953,sp267:3.123493158)nd193:0.007268191423,((sp320:0.6122146503,sp321:0.6122146503)nd359:0.7176429584,(sp357:0.1926009473,((sp365:0.06901380559,(sp372:0.05912464484,sp373:0.05912464484)nd380:0.009889160758)nd379:0.006805614618,sp362:0.07581942021)nd376:0.1167815271)nd317:1.137256661)nd261:1.80090374)nd178:1.522282103)nd91:2.25838988)nd18:1.186663593)nd6;|56|sp239=1,sp259=1,sp260=2,sp267=2,sp284=2,sp294=1,sp304=1,sp309=1,sp311=2,sp318=2,sp319=2,sp320=1,sp321=1,sp322=2,sp323=2,sp324=2,sp327=1,sp328=1,sp332=2,sp334=1,sp335=1,sp337=2,sp338=2,sp339=2,sp341=2,sp344=1,sp346=1,sp347=1,sp349=2,sp350=2,sp352=2,sp353=2,sp354=1,sp355=1,sp357=2,sp360=1,sp361=1,sp362=2,sp363=2,sp364=1,sp365=2,sp366=2,sp367=2,sp368=1,sp370=2,sp371=2,sp372=2,sp373=2,sp375=2,sp376=1,sp377=1,sp378=1,sp379=1,sp380=1,sp381=1,sp382=1
1.13708556487487|1.18640527100237|1.1285144557331|1.12984267722491|1.22388888911046|1.13923185345675|((sp44:0.09185618365,(sp45:0.04048904274,sp46:0.04048904274)nd45:0.05136714091)nd44:0.05414713126,sp43:0.1460033149)nd43;|4|sp43=1,sp44=1,sp45=1,sp46=1
1.13164946406697|1.17346248023977|1.14988620944668|1.2100729253124|1.18162794219648|1.0924910586602|((((((sp81:0.2562281378,(sp93:0.06868714774,sp94:0.06868714774)nd96:0.18754099)nd94:0.1720226475,(sp95:0.0437992651,sp96:0.0437992651)nd95:0.3844515202)nd89:1.371828284,((sp83:0.1864149725,((sp91:0.09050587594,sp92:0.09050587594)nd99:0.03897640964,sp90:0.1294822856)nd98:0.05693268696)nd88:0.6289715454,sp73:0.8153865179)nd74:0.9846925517)nd51:1.069914977,sp97:2.869994047)nd34:0.7476330296,((((sp68:0.8009796608,(sp75:0.5504099392,sp76:0.5504099392)nd87:0.2505697216)nd81:0.9131815578,sp77:1.714161219)nd52:0.7655102972,(sp88:0.1550985615,sp89:0.1550985615)nd49:2.324572954)nd39:0.2601687815,((sp99:0.002569364343,sp100:0.002569364343)nd93:0.5096681029,sp80:0.5122374673)nd71:2.22760283)nd35:0.8777867789)nd29:2.452178026,(((sp84:0.1612155776,sp85:0.1612155776)nd97:0.05034896751,sp82:0.2115645451)nd78:0.8806252155,sp55:1.092189761)nd72:4.977615341)nd17;|24|sp55=1,sp68=2,sp73=2,sp75=2,sp76=2,sp77=1,sp80=1,sp81=1,sp82=2,sp83=1,sp84=2,sp85=2,sp88=1,sp89=1,sp90=1,sp91=1,sp92=2,sp93=2,sp94=2,sp95=1,sp96=1,sp97=2,sp99=1,sp100=1
1.15562686664703|1.11917522965683|1.10891352394055|1.160873436338|1.07509383017029|1.28032119682102|(((((sp146:2.023989037,sp117:2.023989037)nd128:0.8608800424,sp136:2.88486908)nd105:1.377357915,(((sp162:0.06289910398,sp163:0.06289910398)nd162:0.08212379134,sp161:0.1450228953)nd144:2.400826569,((((sp159:0.1705497527,sp160:0.1705497527)nd159:0.3295462823,sp152:0.5000960351)nd155:0.1258679323,sp144:0.6259639674)nd131:1.453348644,sp149:2.079312611)nd123:0.4665368528)nd106:1.71637753)nd74:1.890145943,sp156:6.152372938)nd56:2.973479454,(sp128:3.929075967,((sp157:0.192946416,sp158:0.192946416)nd157:0.3383585077,(sp150:0.3386034269,sp153:0.3386034269)nd158:0.1927014969)nd142:3.397771043)nd81:5.196776425)nd3;|17|sp117=2,sp128=2,sp136=1,sp144=1,sp146=2,sp149=2,sp150=1,sp152=1,sp153=2,sp156=1,sp157=1,sp158=2,sp159=1,sp160=2,sp161=1,sp162=2,sp163=2
1.18553980464161|1.13158394617568|1.1341309506154|1.14515306061506|1.11396882239824|1.22999242192861|((((sp112:0.339523232,sp116:0.339523232)nd103:0.855215267,sp84:1.194738499)nd79:3.156673198,(((sp86:1.336621409,(sp117:0.1648368483,sp118:0.1648368483)nd100:1.171784561)nd94:0.8874571141,((((sp106:0.6538650175,sp98:0.6538650175)nd116:0.4810517763,((sp113:0.3314144261,sp114:0.3314144261)nd122:0.1898839039,sp103:0.52129833)nd107:0.6136184637)nd101:0.1129481049,(((sp127:0.05795423747,(sp128:0.006741563076,sp129:0.006741563076)nd128:0.0512126744)nd119:0.5667321716,sp100:0.6246864091)nd112:0.144799069,(sp110:0.3907998078,sp111:0.3907998078)nd113:0.3786856703)nd110:0.4783794205)nd95:0.2782447228,(sp124:0.4272198832,(sp121:0.1006817248,sp122:0.1006817248)nd126:0.3265381584)nd108:1.098889738)nd93:0.697968902)nd69:1.987394608,(((sp125:0.09162177623,sp126:0.09162177623)nd123:2.525239105,sp97:2.616860881)nd56:0.9632971583,(sp101:0.6200465908,sp102:0.6200465908)nd89:2.960111448)nd49:0.6313150924)nd45:0.1399385656)nd43:1.169609943,(sp120:0.8936140739,sp90:0.8936140739)nd105:4.627407566)nd26;|27|sp84=1,sp86=1,sp90=1,sp97=2,sp98=1,sp100=1,sp101=1,sp102=1,sp103=1,sp106=1,sp110=1,sp111=1,sp112=1,sp113=1,sp114=1,sp116=2,sp117=2,sp118=2,sp120=2,sp121=1,sp122=2,sp124=2,sp125=1,sp126=1,sp127=1,sp128=1,sp129=1
1.23843764049197|1.25771247551366|1.21947523752398|1.19495981721247|1.16886093337701|1.25382326749233|((((sp45:0.01696351713,sp46:0.01696351713)nd45:0.004175555761,sp44:0.02113907289)nd44:1.252446108,(sp36:0.7082143357,(sp38:0.3970338139,sp39:0.3970338139)nd41:0.3111805218)nd39:0.5653708456)nd33:0.07254298012,(sp40:0.2326932635,sp41:0.2326932635)nd38:1.113434898)nd29;|8|sp36=2,sp38=2,sp39=2,sp40=1,sp41=1,sp44=1,sp45=1,sp46=1
1.15000527745469|1.08797359232927|1.16186093686808|1.17932598350692|1.22127220867735|1.19157856551704|(((sp59:1.099995028,sp61:1.099995028)nd60:0.2414960056,(sp65:1.030724708,sp60:1.030724708)nd61:0.3107663258)nd58:1.624120757,sp56:2.965611791)nd49;|5|sp56=2,sp59=2,sp60=1,sp61=1,sp65=2
1.20350128930623|1.19301620124644|1.1258033632044|1.21592196564952|1.19668530183405|1.19433915881399|((sp142:3.759011524,sp149:3.759011524)nd92:2.612304125,(((sp134:2.625580465,(sp162:0.08037796252,sp163:0.08037796252)nd162:2.545202503)nd109:0.2413029397,sp154:2.866883405)nd96:1.471879767,((sp113:1.873301461,((sp147:0.9407720482,sp145:0.9407720482)nd156:0.404185006,(sp160:0.4768242921,sp156:0.4768242921)nd159:0.8681327621)nd148:0.5283444064)nd124:0.4275935837,(sp158:0.222155633,sp159:0.222155633)nd160:2.078739411)nd107:2.037868128)nd81:2.032552476)nd27;|13|sp113=2,sp134=2,sp142=1,sp145=2,sp147=1,sp149=1,sp154=2,sp156=2,sp158=2,sp159=1,sp160=2,sp162=1,sp163=1
1.07277743431413|1.25407370200995|1.09651029034122|1.14375467113485|1.25080714476829|1.23230120636723|((((sp105:0.09669096697,sp106:0.09669096697)nd107:0.04084511356,sp104:0.1375360805)nd104:1.650253869,(sp97:1.509369921,((sp107:0.07954877164,sp108:0.07954877164)nd101:1.105743266,((sp102:0.1415872543,sp103:0.1415872543)nd105:0.211604993,(sp100:0.1529323498,sp101:0.1529323498)nd106:0.2002598974)nd102:0.8320997904)nd98:0.324077883)nd96:0.2784200291)nd87:1.316947136,sp96:3.104737086)nd82;|11|sp96=2,sp97=1,sp100=2,sp101=2,sp102=2,sp103=1,sp104=2,sp105=2,sp106=2,sp107=1,sp108=2
1.2648658377222|1.13980204249914|1.17765726067378|1.13565155816382|1.28067129368854|1.14908767542256|((((sp109:0.8316121298,((sp126:0.2124082599,sp127:0.2124082599)nd129:0.2271712286,sp124:0.4395794885)nd122:0.3920326414)nd118:0.1625494693,(sp122:0.3248936598,(sp130:0.1310095309,sp131:0.1310095309)nd131:0.193884129)nd116:0.6692679393)nd86:1.941798277,((sp112:0.7145154905,((sp132:0.03141586324,sp133:0.03141586324)nd132:0.2354893426,sp125:0.2669052059)nd128:0.4476102847)nd120:0.1305011342,sp115:0.8450166248)nd119:2.090943251)nd85:2.339421097,((sp120:0.7342597218,((sp128:0.1498023492,sp129:0.1498023492)nd127:0.3756515745,sp114:0.5254539237)nd124:0.2088057981)nd106:2.483725029,(sp118:0.4379604759,sp119:0.4379604759)nd126:2.780024275)nd75:2.057396223)nd31;|18|sp109=2,sp112=1,sp114=2,sp115=2,sp118=1,sp119=1,sp120=1,sp122=1,sp124=1,sp125=2,sp126=2,sp127=2,sp128=2,sp129=2,sp130=1,sp131=1,sp132=1,sp133=1
1.18856587306445|1.07411204348021|1.12435176650895|1.15148023023236|1.11332615186818|1.08874751105354|(((sp212:1.338901828,((sp235:0.6343993933,sp230:0.6343993933)nd240:0.4689698369,sp205:1.10336923)nd230:0.2355325975)nd221:2.378588127,((sp213:2.994155749,sp257:2.994155749)nd159:0.3079790918,sp220:3.302134841)nd156:0.4153551141)nd144:6.132986199,((((sp246:0.3290883899,sp247:0.3290883899)nd244:2.607633435,(sp232:1.841188493,((sp219:0.8505249506,((sp231:0.5556682498,((sp259:0.1057541798,sp260:0.1057541798)nd257:0.4109263939,sp236:0.5166805737)nd256:0.03898767609)nd252:0.1946422094,sp223:0.7503104592)nd248:0.1002144913)nd246:0.6759476589,((sp261:0.0441689994,sp262:0.0441689994)nd259:0.7701151782,sp238:0.8142841776)nd228:0.7121884318)nd212:0.3147158838)nd174:1.095533332)nd163:3.389917932,(((sp185:1.667344802,(sp248:0.2802259178,(sp253:0.1372910677,sp254:0.1372910677)nd261:0.1429348501)nd220:1.387118884)nd218:1.413045953,((sp255:0.4180358263,sp243:0.4180358263)nd258:0.9954446369,(sp229:0.6409302211,(sp263:0.0149329598,sp264:0.0149329598)nd262:0.6259972613)nd243:0.7725502421)nd205:1.666910292)nd154:2.370072194,sp225:5.450462949)nd104:0.876176808)nd61:2.895102923,(sp201:5.77928205,((sp250:0.2212086605,(sp251:0.1723134452,sp252:0.1723134452)nd263:0.0488952153)nd203:4.23582098,sp197:4.45702964)nd115:1.32225241)nd96:3.442460629)nd7:0.6287334742)nd1;|34|sp185=1,sp197=1,sp201=2,sp205=1,sp212=1,sp213=1,sp219=1,sp220=1,sp223=2,sp225=2,sp229=1,sp230=1,sp231=1,sp232=2,sp235=1,sp236=2,sp238=1,sp243=1,sp246=1,sp247=1,sp248=2,sp250=2,sp251=1,sp252=2,sp253=2,sp254=2,sp255=2,sp257=2,sp259=1,sp260=1,sp261=1,sp262=1,sp263=1,sp264=1
1.21150818494419|1.21885947261264|1.08486554274665|1.17709819603082|1.18917768863052|1.10524721801988|(((((sp117:0.201159644,sp118:0.201159644)nd119:0.005256819877,sp116:0.2064164638)nd118:0.4503771559,(sp119:0.0227460332,sp120:0.0227460332)nd117:0.6340475865)nd115:0.04982628322,sp114:0.7066199029)nd111:9.118014023,sp113:9.824633926)nd1;|7|sp113=2,sp114=1,sp116=1,sp117=2,sp118=1,sp119=2,sp120=2
1.15547536699542|1.20894426919451|1.1237092913018|1.18775569722896|1.10122245842057|0.99450434845592|(((((sp80:0.4643547038,((sp87:0.3313040492,sp83:0.3313040492)nd94:0.1034886934,(sp94:0.08956146345,sp95:0.08956146345)nd95:0.3452312791)nd93:0.02956196119)nd82:0.9495065648,sp69:1.413861269)nd77:0.6011196817,(sp92:0.1114266619,sp93:0.1114266619)nd73:1.903554288)nd53:1.727091147,((((sp91:0.1315072279,(sp96:0.03537550626,sp97:0.03537550626)nd98:0.09613172159)nd97:0.08508594801,sp86:0.2165931759)nd92:0.26501801,sp79:0.4816111858)nd76:1.61234074,((sp98:0.01949925042,sp99:0.01949925042)nd88:1.149813764,(sp84:0.5323448478,(sp89:0.1652373323,sp90:0.1652373323)nd91:0.3671075155)nd86:0.6369681667)nd83:0.9246389118)nd65:1.648120171)nd42:2.545010293,(sp81:0.3697753712,sp82:0.3697753712)nd89:5.917307018)nd17;|20|sp69=2,sp79=2,sp80=1,sp81=2,sp82=2,sp83=2,sp84=1,sp86=1,sp87=2,sp89=1,sp90=1,sp91=2,sp92=1,sp93=2,sp94=2,sp95=2,sp96=2,sp97=2,sp98=1,sp99=1
1.297737782153|1.19519609706188|1.05678520794416|1.16674079561741|1.03419891469453|1.29324244960986|((sp248:0.6076828756,sp249:0.6076828756)nd218:8.103018079,(sp186:5.93511567,((sp198:4.451955738,((((sp211:1.170057856,sp238:1.170057856)nd226:1.027716634,(sp253:1.868265689,(sp245:0.6503552945,((sp270:0.2862106241,sp271:0.2862106241)nd284:0.09322318846,sp265:0.3794338125)nd274:0.270921482)nd204:1.217910395)nd178:0.3295088011)nd161:0.2406331235,(sp221:2.28014384,(((sp269:0.3209874064,(sp278:0.1521402444,sp279:0.1521402444)nd287:0.1688471619)nd234:1.013334511,sp195:1.334321917)nd228:0.1833452978,(sp210:1.177416386,((sp227:0.8014537278,sp259:0.8014537278)nd259:0.06510817222,(sp266:0.3652122347,sp267:0.3652122347)nd277:0.5013496653)nd256:0.3108544864)nd229:0.3402508287)nd217:0.7624766249)nd165:0.1582637736)nd138:1.284026315,(sp230:2.697960533,((((sp284:0.06481302962,(sp287:0.03041985799,sp288:0.03041985799)nd289:0.03439317163)nd282:0.3889593413,((sp285:0.05728036202,sp286:0.05728036202)nd288:0.1660371892,sp277:0.2233175512)nd283:0.2304548197)nd272:0.2799236365,sp264:0.7336960074)nd220:1.644828657,sp214:2.378524665)nd153:0.3194358683)nd119:1.024473396)nd85:0.7295218089)nd36:1.014283109,((((sp282:0.06761104952,sp283:0.06761104952)nd248:1.055618857,(sp289:0.0168518426,sp290:0.0168518426)nd249:1.106378064)nd212:0.6383395257,sp239:1.761569432)nd182:0.9998597124,((sp226:0.8314479826,((sp251:0.5338084652,sp281:0.5338084652)nd270:0.2052466456,(sp255:0.6302517211,(sp272:0.2466864684,sp273:0.2466864684)nd276:0.3835652528)nd271:0.1088033897)nd267:0.09239287172)nd254:1.009869015,((sp276:0.3272360323,sp268:0.3272360323)nd278:0.2164431201,sp262:0.5436791523)nd242:1.297637846)nd200:0.9201121465)nd130:2.704809702)nd32:0.468876823)nd20:2.775585284)nd3;|44|sp186=1,sp195=1,sp198=1,sp210=1,sp211=1,sp214=1,sp221=1,sp226=2,sp227=2,sp230=1,sp238=2,sp239=1,sp245=2,sp248=1,sp249=2,sp251=1,sp253=1,sp255=1,sp259=2,sp262=2,sp264=2,sp265=2,sp266=2,sp267=1,sp268=2,sp269=1,sp270=2,sp271=2,sp272=1,sp273=1,sp276=2,sp277=1,sp278=1,sp279=1,sp281=1,sp282=2,sp283=2,sp284=2,sp285=2,sp286=2,sp287=2,sp288=2,sp289=1,sp290=1
1.16198652532797|1.2695106719303|1.14091638385218|1.09577668311429|1.12125259267502|1.05455459668029|(((sp55:0.7195638843,((sp61:0.1427537902,sp65:0.1427537902)nd62:0.3032588519,(sp62:0.1000942356,sp63:0.1000942356)nd63:0.3459184064)nd60:0.2735512422)nd58:0.3241341512,sp58:1.043698036)nd50:3.037449974,((sp56:0.6454663596,sp57:0.6454663596)nd55:1.156975206,sp53:1.802441566)nd49:2.278706444)nd35;|9|sp53=2,sp55=2,sp56=1,sp57=2,sp58=1,sp61=1,sp62=1,sp63=2,sp65=1
1.16316943351986|1.07894365949063|1.15091297837555|1.19887785421377|1.18122742025419|1.20101777200625|(sp70:4.708796887,(sp64:0.5542129174,sp65:0.5542129174)nd66:4.154583969)nd5;|3|sp64=2,sp65=2,sp70=1
1.14893271514449|1.29281362516716|1.17752081725535|1.24614045566947|1.15725451797944|1.0530241844048|((((sp174:0.3933173596,sp175:0.3933173596)nd172:0.6919908664,(sp179:0.5018385349,(sp176:0.180812093,sp177:0.180812093)nd178:0.3210264419)nd174:0.5834696911)nd169:1.567417264,sp169:2.65272549)nd156:6.583317863,(sp172:0.584714292,sp173:0.584714292)nd175:8.651329061)nd6;|8|sp169=1,sp172=1,sp173=1,sp174=2,sp175=1,sp176=2,sp177=2,sp179=2
1.27134518331972|1.06145757336539|1.1307196190263|1.05036910920877|1.1316077047365|1.17576492232463|((sp26:0.05207593542,sp27:0.05207593542)nd26:0.6091429446,sp25:0.66121888)nd25;|3|sp25=2,sp26=2,sp27=2
1.19437604056374|1.086315432322|1.08628010758636|1.24503833779264|1.16836352047579|1.24093335969289|((sp33:0.5041965265,sp34:0.5041965265)nd33:0.05903195614,sp32:0.5632284827)nd32;|3|sp32=1,sp33=1,sp34=2
1.17233713146184|1.17639712805124|1.08141120757213|1.13262342468936|1.19284565514209|1.23153977467405|((((sp144:3.394238746,sp133:3.394238746)nd99:0.6165559564,(sp128:3.691453472,((sp154:1.005567365,((sp151:0.2317716478,sp152:0.2317716478)nd153:0.01432623652,sp150:0.2460978843)nd151:0.7594694803)nd119:1.739699204,sp105:2.745266568)nd116:0.9461869038)nd100:0.3193412303)nd92:2.022076387,sp149:6.03287109)nd33:1.609953397,(sp122:2.485460585,sp141:2.485460585)nd110:5.157363903)nd20;|11|sp105=2,sp122=2,sp128=2,sp133=2,sp141=2,sp144=1,sp149=2,sp150=1,sp151=1,sp152=1,sp154=2
1.13021706072609|1.1260637476253|1.07010095281222|1.15698191652818|1.18658563283591|1.10880014201195|((((sp96:1.06477577,(((sp110:0.2374587658,sp111:0.2374587658)nd112:0.03065338671,sp109:0.2681121525)nd109:0.4004320683,sp106:0.6685442208)nd108:0.3962315491)nd101:0.451569537,(sp102:0.6683998464,sp107:0.6683998464)nd102:0.8479454606)nd85:4.668864332,(sp112:0.2142984729,sp113:0.2142984729)nd91:5.970911166)nd23:0.9925679451,(sp82:2.563719619,((sp100:0.8511495365,sp98:0.8511495365)nd100:0.7196349164,(sp92:1.042367909,(sp103:0.5345839793,sp104:0.5345839793)nd105:0.5077839301)nd93:0.5284165434)nd88:0.9929351657)nd59:4.614057966)nd14;|15|sp82=2,sp92=1,sp96=1,sp98=1,sp100=2,sp102=2,sp103=2,sp104=2,sp106=2,sp107=1,sp109=1,sp110=2,sp111=2,sp112=2,sp113=1
1.09329442538356|1.19460192902742|1.14636577798139|1.07429915090835|1.18825244670029|1.04208036120069|(((((sp158:1.63194094,(((sp195:0.1667815878,sp196:0.1667815878)nd211:0.1850810564,sp184:0.3518626442)nd204:0.1939913248,(sp202:0.5102528517,sp171:0.5102528517)nd205:0.03560111725)nd172:1.086086972)nd141:0.3884735332,((sp212:0.003738708325,sp213:0.003738708325)nd200:0.6604759341,(sp200:0.08998879006,sp201:0.08998879006)nd210:0.5742258523)nd173:1.356199831)nd138:0.7964316343,sp133:2.816846108)nd98:2.463175866,((sp210:0.008185481968,sp211:0.008185481968)nd179:4.803077477,sp74:4.811262959)nd43:0.4687590151)nd30:3.624708221,((sp181:2.750439632,((sp191:2.437584749,((sp169:0.8680699199,(sp182:0.3590150385,sp183:0.3590150385)nd189:0.5090548814)nd162:0.8691105273,(sp193:0.1731870136,sp194:0.1731870136)nd169:1.563993434)nd120:0.7004043019)nd114:0.1072520243,(sp190:1.97767826,((sp208:0.02673816955,sp209:0.02673816955)nd212:0.7095425634,(sp206:0.04382269286,sp207:0.04382269286)nd209:0.6924580401)nd167:1.241397527)nd116:0.5671585131)nd102:0.2056028583)nd96:2.167874112,((((sp199:1.195022682,(sp175:0.4211783079,sp176:0.4211783079)nd183:0.7738443742)nd103:2.055374445,sp204:3.250397127)nd78:0.1447505607,(sp99:2.234369799,((sp172:0.5081307406,sp173:0.5081307406)nd196:0.2234196996,(sp187:0.314673879,sp188:0.314673879)nd197:0.4168765613)nd155:1.502819358)nd109:1.160777889)nd70:0.2473421749,(sp178:0.4473187312,(sp185:0.3515393076,sp186:0.3515393076)nd208:0.09577942366)nd92:3.195171131)nd66:1.275823882)nd32:3.986416451)nd3;|38|sp74=1,sp99=2,sp133=2,sp158=1,sp169=2,sp171=2,sp172=2,sp173=2,sp175=2,sp176=2,sp178=2,sp181=2,sp182=2,sp183=1,sp184=1,sp185=1,sp186=1,sp187=2,sp188=2,sp190=2,sp191=1,sp193=2,sp194=2,sp195=2,sp196=2,sp199=1,sp200=1,sp201=2,sp202=1,sp204=2,sp206=2,sp207=2,sp208=2,sp209=2,sp210=1,sp211=1,sp212=1,sp213=1
1.19875653118234|1.237120272296|1.08150705971302|1.23861677799551|1.20975171667946|1.15794955555997|((((((sp203:0.03049730633,sp204:0.03049730633)nd207:0.07917702666,sp196:0.109674333)nd206:1.169298163,((sp172:0.3651073123,(sp207:0.01133244175,sp208:0.01133244175)nd201:0.3537748706)nd197:0.1445093275,sp186:0.5096166398)nd161:0.7693558564)nd145:1.469032809,(sp131:1.805977475,((sp143:0.9231122779,((sp205:0.0197951013,sp206:0.0197951013)nd204:0.2727655628,sp181:0.2925606641)nd175:0.6305516138)nd163:0.3279638686,((sp170:0.7811480544,sp183:0.7811480544)nd180:0.07074414601,((sp153:0.6903972615,sp155:0.6903972615)nd182:0.1208631591,(sp197:0.08874900428,sp198:0.08874900428)nd183:0.7225114164)nd181:0.0406317798)nd164:0.3991839461)nd143:0.5549013284)nd133:0.9420278304)nd103:1.034796328,(sp146:2.164500858,(((sp184:0.2327184561,sp201:0.2327184561)nd203:0.6272995178,(sp177:0.3147341661,(sp199:0.08350684833,sp200:0.08350684833)nd202:0.2312273178)nd179:0.5452838078)nd157:0.5471951434,((sp175:1.017141716,((sp191:0.1482268767,sp192:0.1482268767)nd196:0.4628167597,(sp193:0.4991248887,sp166:0.4991248887)nd195:0.1119187477)nd171:0.4060980796)nd167:0.1033221573,sp136:1.120463873)nd156:0.286749244)nd132:0.7572877411)nd119:1.618300775)nd67:4.13174548,((sp139:4.164064256,sp115:4.164064256)nd56:3.157047231,((sp189:2.16583598,((sp157:0.6011838573,(sp187:0.1844878765,sp188:0.1844878765)nd194:0.4166959808)nd189:1.261964808,(sp178:0.3869360851,sp171:0.3869360851)nd141:1.47621258)nd134:0.3026873149)nd95:2.072442804,sp165:4.238278784)nd45:3.082832703)nd14:0.5934356262)nd3;|39|sp115=1,sp131=2,sp136=2,sp139=1,sp143=1,sp146=2,sp153=1,sp155=1,sp157=2,sp165=1,sp166=2,sp170=2,sp171=1,sp172=2,sp175=1,sp177=1,sp178=1,sp181=1,sp183=2,sp184=1,sp186=1,sp187=1,sp188=1,sp189=2,sp191=2,sp192=2,sp193=2,sp196=2,sp197=1,sp198=2,sp199=2,sp200=1,sp201=1,sp203=2,sp204=2,sp205=2,sp206=2,sp207=1,sp208=1
